This data has been provided by the Utah Climate Center. Please cite the Climate Center when using this data.
Station Network,AWOS
Station ID,KNYC
Station Name,NYC/CENTRAL PARK
Latitude,40.7833
Longitude,-73.9667
Elevation,0 ft
State,NY
Country,
Units,English
*Note: 'S' Indicates a row that has been filled in by the system as a missing hour.
*Note: All data is displayed the same as we receive it.


Day,Precipitation,Precipitation Type,Temperature,Altimeter
2014-11-15 03:51 am EST,0.00,none,33.8,30.26
2014-11-15 04:51 am EST,0.00,none,33.8,30.27
2014-11-15 05:51 am EST,0.00,none,33.8,30.28
2014-11-15 06:51 am EST,0.00,none,33.8,30.31
2014-11-15 07:51 am EST,0.00,none,33.8,30.33
2014-11-15 08:51 am EST,0.00,none,33.8,30.35
2014-11-15 09:51 am EST,0.00,none,35.6,30.35
2014-11-15 10:51 am EST,0.00,none,37.4,30.35
2014-11-15 11:51 am EST,0.00,none,39.2,30.34
2014-11-15 12:51 pm EST,0.00,none,39.2,30.33
2014-11-15 01:51 pm EST,0.00,none,41.0,30.32
2014-11-15 02:51 pm EST,0.00,none,42.8,30.31
2014-11-15 03:51 pm EST,0.00,none,41.0,30.33
2014-11-15 04:51 pm EST,0.00,none,39.2,30.35
2014-11-15 05:51 pm EST,0.00,none,39.2,30.37
2014-11-15 06:51 pm EST,0.00,none,39.2,30.38
2014-11-15 07:51 pm EST,0.00,none,37.4,30.39
2014-11-15 08:51 pm EST,0.00,none,37.4,30.38
2014-11-15 09:51 pm EST,0.00,none,37.4,30.38
2014-11-15 10:51 pm EST,0.00,none,37.4,30.38
2014-11-15 11:51 pm EST,0.00,none,37.4,30.37
2014-11-16 12:51 am EST,0.00,none,35.6,30.37
2014-11-16 01:51 am EST,0.00,none,37.4,30.38
2014-11-16 02:51 am EST,0.00,none,37.4,30.38
2014-11-16 03:51 am EST,0.00,none,35.6,30.39
2014-11-16 04:51 am EST,0.00,none,39.2,30.4
2014-11-16 05:51 am EST,0.00,none,37.4,30.39
2014-11-16 06:51 am EST,0.00,none,37.4,30.38
2014-11-16 07:51 am EST,0.00,none,39.2,30.38
2014-11-16 08:51 am EST,0.00,none,39.2,30.39
2014-11-16 09:51 am EST,0.00,none,39.2,30.38
2014-11-16 10:51 am EST,0.00,none,42.8,30.35
2014-11-16 11:51 am EST,0.00,none,42.8,30.31
2014-11-16 12:51 pm EST,0.00,none,42.8,30.29
2014-11-16 01:51 pm EST,0.00,none,42.8,30.26
2014-11-16 02:51 pm EST,0.00,none,44.6,30.25
2014-11-16 03:51 pm EST,0.00,none,44.6,30.23
2014-11-16 04:51 pm EST,0.00,none,44.6,30.24
2014-11-16 05:51 pm EST,0.00,none,44.6,30.25
2014-11-16 06:51 pm EST,0.00,none,44.6,30.24
2014-11-16 07:51 pm EST,0.00,none,44.6,30.21
2014-11-16 08:51 pm EST,0.00,none,44.6,30.18
2014-11-16 09:51 pm EST,0.00,none,42.8,30.16
2014-11-16 10:51 pm EST,0.00,light rain,42.8,30.16
2014-11-16 11:51 pm EST,0.02,light rain,41.0,30.13
2014-11-17 12:51 am EST,0.02,light rain,39.2,30.09
2014-11-17 01:51 am EST,0.02,light rain,39.2,30.05
2014-11-17 02:19 am EST,0.02,light rain,39.2,30.04
2014-11-17 02:42 am EST,0.04,light rain,39.2,30.04
2014-11-17 02:51 am EST,0.05,light rain,39.2,30.03
2014-11-17 03:13 am EST,0.02,light rain,39.2,30.02
2014-11-17 03:24 am EST,0.04,rain,39.2,30.01
2014-11-17 03:33 am EST,0.05,light rain,39.2,30.01
2014-11-17 03:40 am EST,0.06,light rain,39.2,30
2014-11-17 03:48 am EST,0.07,light rain,39.2,30.01
2014-11-17 03:51 am EST,0.07,light rain,39.2,30.01
2014-11-17 03:59 am EST,0.02,rain,39.2,30.01
2014-11-17 04:13 am EST,0.04,rain,39.2,30
2014-11-17 04:43 am EST,0.12,rain,39.2,29.99
2014-11-17 04:51 am EST,0.14,rain,41.0,29.99
2014-11-17 05:02 am EST,0.02,rain,41.0,29.98
2014-11-17 05:51 am EST,0.13,light rain,41.0,29.95
2014-11-17 06:01 am EST,0.01,light rain,41.0,29.93
2014-11-17 06:17 am EST,0.02,rain,41.0,29.92
2014-11-17 06:28 am EST,0.04,light rain,41.0,29.92
2014-11-17 06:37 am EST,0.04,light rain,41.0,29.91
2014-11-17 06:51 am EST,0.04,light rain,41.0,29.91
2014-11-17 07:04 am EST,0.01,light rain,41.0,29.91
2014-11-17 07:51 am EST,0.04,light rain,42.8,29.89
2014-11-17 08:11 am EST,0.01,light rain,42.8,29.88
2014-11-17 08:18 am EST,0.01,light rain,42.8,29.87
2014-11-17 08:26 am EST,0.02,light rain,42.8,29.87
2014-11-17 08:39 am EST,0.03,light rain,42.8,29.86
2014-11-17 08:51 am EST,0.03,light rain,42.8,29.86
2014-11-17 09:04 am EST,0.01,light rain,42.8,29.84
2014-11-17 09:40 am EST,0.02,light rain,44.6,29.83
2014-11-17 09:51 am EST,0.02,light rain,44.6,29.82
2014-11-17 10:37 am EST,0.01,light rain,44.6,29.8
2014-11-17 10:51 am EST,0.03,rain,44.6,29.79
2014-11-17 11:03 am EST,0.02,light rain,44.6,29.77
2014-11-17 11:12 am EST,0.02,light rain,44.6,29.77
2014-11-17 11:38 am EST,0.04,light rain,44.6,29.75
2014-11-17 11:48 am EST,0.05,light rain,44.6,29.74
2014-11-17 11:51 am EST,0.05,light rain,44.6,29.74
2014-11-17 12:38 pm EST,0.04,rain,46.4,29.7
2014-11-17 12:51 pm EST,0.09,rain,46.4,29.67
2014-11-17 12:59 pm EST,0.02,rain,46.4,29.68
2014-11-17 01:07 pm EST,0.04,rain,46.4,29.66
2014-11-17 01:15 pm EST,0.07,rain,46.4,29.64
2014-11-17 01:25 pm EST,0.09,rain,46.4,29.63
2014-11-17 01:51 pm EST,0.15,rain,46.4,29.61
2014-11-17 02:46 pm EST,0.52,rain,46.4,29.59
2014-11-17 02:51 pm EST,0.52,rain,46.4,29.59
2014-11-17 02:58 pm EST,0.02,light rain,46.4,29.59
2014-11-17 03:00 pm EST,0.02,light rain,46.4,29.59
2014-11-17 03:15 pm EST,0.05,rain,46.4,29.59
2014-11-17 03:27 pm EST,0.07,light rain,46.4,29.59
2014-11-17 03:35 pm EST,0.07,light rain,46.4,29.58
2014-11-17 03:51 pm EST,0.08,light rain,48.2,29.57
2014-11-17 04:16 pm EST,0.00,light rain,48.2,29.55
2014-11-17 04:51 pm EST,0.02,light rain,48.2,29.54
2014-11-17 05:00 pm EST,0.01,light rain,48.2,29.54
2014-11-17 05:30 pm EST,0.03,light rain,50.0,29.53
2014-11-17 05:51 pm EST,0.04,light rain,51.8,29.54
2014-11-17 06:16 pm EST,0.00,none,50.0,29.55
2014-11-17 06:27 pm EST,0.00,none,50.0,29.54
2014-11-17 06:51 pm EST,0.00,none,50.0,29.54
2014-11-17 07:44 pm EST,0.00,light rain,48.2,29.54
2014-11-17 07:51 pm EST,0.01,light rain,48.2,29.54
2014-11-17 08:16 pm EST,0.00,none,48.2,29.54
2014-11-17 08:51 pm EST,0.00,none,48.2,29.56
2014-11-17 09:51 pm EST,0.00,none,46.4,29.56
2014-11-17 10:51 pm EST,0.00,none,46.4,29.59
2014-11-17 11:07 pm EST,0.00,none,46.4,29.6
2014-11-17 11:36 pm EST,0.00,none,46.4,29.62
2014-11-17 11:51 pm EST,0.00,none,44.6,29.62
2014-11-18 12:51 am EST,0.00,none,44.6,29.62
2014-11-18 01:51 am EST,0.00,none,42.8,29.64
2014-11-18 02:51 am EST,0.00,none,39.2,29.67
2014-11-18 03:51 am EST,0.00,none,37.4,29.69
2014-11-18 04:51 am EST,0.00,none,35.6,29.72
2014-11-18 05:51 am EST,0.00,none,32.0,29.76
2014-11-18 06:51 am EST,0.00,none,28.4,29.81
2014-11-18 07:51 am EST,0.00,none,26.6,29.85
2014-11-18 08:51 am EST,0.00,none,26.6,29.86
2014-11-18 09:51 am EST,0.00,none,28.4,29.88
2014-11-18 10:51 am EST,0.00,none,30.2,29.89
2014-11-18 11:51 am EST,0.00,none,32.0,29.88
2014-11-18 12:51 pm EST,0.00,none,32.0,29.88
2014-11-18 01:51 pm EST,0.00,none,32.0,29.88
2014-11-18 02:51 pm EST,0.00,none,30.2,29.9
2014-11-18 03:51 pm EST,0.00,none,30.2,29.93
2014-11-18 04:51 pm EST,0.00,none,28.4,29.95
2014-11-18 05:51 pm EST,0.00,none,28.4,29.99
2014-11-18 06:51 pm EST,0.00,none,28.4,30.02
2014-11-18 07:51 pm EST,0.00,none,26.6,30.06
2014-11-18 08:51 pm EST,0.00,none,26.6,30.08
2014-11-18 09:51 pm EST,0.00,none,24.8,30.11
2014-11-18 10:51 pm EST,0.00,none,24.8,30.11
2014-11-18 11:51 pm EST,0.00,none,24.8,30.12
2014-11-19 12:51 am EST,0.00,none,24.8,30.13
2014-11-19 01:51 am EST,0.00,none,24.8,30.15
2014-11-19 02:51 am EST,0.00,none,24.8,30.17
2014-11-19 03:51 am EST,0.00,none,23.0,30.18
2014-11-19 04:51 am EST,0.00,none,23.0,30.22
2014-11-19 05:51 am EST,0.00,none,23.0,30.22
2014-11-19 06:51 am EST,0.00,none,21.2,30.26
2014-11-19 07:51 am EST,0.00,none,23.0,30.27
2014-11-19 08:51 am EST,0.00,none,24.8,30.29
2014-11-19 09:51 am EST,0.00,none,26.6,30.28
2014-11-19 10:51 am EST,0.00,none,28.4,30.27
2014-11-19 11:51 am EST,0.00,none,30.2,30.24
2014-11-19 12:51 pm EST,0.00,none,30.2,30.22
2014-11-19 01:51 pm EST,0.00,none,32.0,30.2
2014-11-19 02:51 pm EST,0.00,none,32.0,30.19
2014-11-19 03:51 pm EST,0.00,none,30.2,30.18
2014-11-19 04:51 pm EST,0.00,none,30.2,30.17
2014-11-19 05:51 pm EST,0.00,none,30.2,30.17
2014-11-19 06:51 pm EST,0.00,none,30.2,30.16
2014-11-19 07:51 pm EST,0.00,none,30.2,30.14
2014-11-19 08:51 pm EST,0.00,none,32.0,30.15
2014-11-19 09:51 pm EST,0.00,none,32.0,30.15
2014-11-19 10:51 pm EST,0.00,none,33.8,30.11
2014-11-19 11:51 pm EST,0.00,none,35.6,30.08
2014-11-20 12:51 am EST,0.00,none,35.6,30.04
2014-11-20 01:51 am EST,0.00,none,37.4,30.03
2014-11-20 02:51 am EST,0.00,none,35.6,30.01
2014-11-20 03:51 am EST,0.00,none,35.6,30
2014-11-20 04:51 am EST,0.00,none,35.6,29.99
2014-11-20 05:51 am EST,0.00,none,35.6,29.98
2014-11-20 06:51 am EST,0.00,none,35.6,29.97
2014-11-20 07:51 am EST,0.00,none,37.4,29.97
2014-11-20 08:51 am EST,0.00,none,37.4,29.96
2014-11-20 09:51 am EST,0.00,none,39.2,29.96
2014-11-20 10:51 am EST,0.00,none,41.0,29.95
2014-11-20 11:51 am EST,0.00,none,41.0,29.92
2014-11-20 12:51 pm EST,0.00,none,42.8,29.88
2014-11-20 01:51 pm EST,0.00,none,44.6,29.87
2014-11-20 02:51 pm EST,0.00,none,44.6,29.86
2014-11-20 03:51 pm EST,0.00,none,44.6,29.87
2014-11-20 04:51 pm EST,0.00,none,44.6,29.89
2014-11-20 05:51 pm EST,0.00,none,42.8,29.92
2014-11-20 06:51 pm EST,0.00,none,41.0,29.95
2014-11-20 07:51 pm EST,0.00,none,39.2,29.96
2014-11-20 08:51 pm EST,0.00,none,37.4,29.98
2014-11-20 09:51 pm EST,0.00,none,33.8,30.01
2014-11-20 10:51 pm EST,0.00,none,33.8,30.02
2014-11-20 11:51 pm EST,0.00,none,30.2,30.05
2014-11-21 12:51 am EST,0.00,none,30.2,30.06
2014-11-21 01:51 am EST,0.00,none,30.2,30.07
2014-11-21 02:51 am EST,0.00,none,30.2,30.1
2014-11-21 03:51 am EST,0.00,none,28.4,30.11
2014-11-21 04:51 am EST,0.00,none,28.4,30.14
2014-11-21 05:51 am EST,0.00,none,28.4,30.18
2014-11-21 06:51 am EST,0.00,none,28.4,30.21
2014-11-21 07:51 am EST,0.00,none,28.4,30.24
2014-11-21 08:51 am EST,0.00,none,28.4,30.28
2014-11-21 09:51 am EST,0.00,none,30.2,30.29
2014-11-21 10:51 am EST,0.00,none,32.0,30.3
2014-11-21 11:51 am EST,0.00,none,35.6,30.3
2014-11-21 12:51 pm EST,0.00,none,35.6,30.31
2014-11-21 01:51 pm EST,0.00,none,35.6,30.33
2014-11-21 02:51 pm EST,0.00,none,35.6,30.35
2014-11-21 03:51 pm EST,0.00,none,35.6,30.38
2014-11-21 04:51 pm EST,0.00,none,33.8,30.42
2014-11-21 05:51 pm EST,0.00,none,33.8,30.46
2014-11-21 06:51 pm EST,0.00,none,33.8,30.49
2014-11-21 07:51 pm EST,0.00,none,32.0,30.5
2014-11-21 08:51 pm EST,0.00,none,30.2,30.5
2014-11-21 09:51 pm EST,0.00,none,30.2,30.51
2014-11-21 10:51 pm EST,0.00,none,30.2,30.52
2014-11-21 11:51 pm EST,0.00,none,30.2,30.52
2014-11-22 12:51 am EST,0.00,none,30.2,30.52
2014-11-22 01:51 am EST,0.00,none,30.2,30.51
2014-11-22 02:51 am EST,0.00,none,30.2,30.51
2014-11-22 03:51 am EST,0.00,none,28.4,30.49
2014-11-22 04:51 am EST,0.00,none,28.4,30.49
2014-11-22 05:51 am EST,0.00,none,28.4,30.51
2014-11-22 06:51 am EST,0.00,none,28.4,30.5
2014-11-22 07:51 am EST,0.00,none,28.4,30.5
2014-11-22 08:51 am EST,0.00,none,30.2,30.49
2014-11-22 12:51 pm EST,0.00,none,39.2,30.35
2014-11-22 01:51 pm EST,0.00,none,41.0,30.32
2014-11-22 02:51 pm EST,0.00,none,42.8,30.31
2014-11-22 03:51 pm EST,0.00,none,42.8,30.29
2014-11-22 04:51 pm EST,0.00,none,42.8,30.27
2014-11-22 05:51 pm EST,0.00,none,42.8,30.28
2014-11-22 06:51 pm EST,0.00,none,42.8,30.25
2014-11-22 07:51 pm EST,0.00,none,44.6,30.24
2014-11-22 08:51 pm EST,0.00,none,42.8,30.24
2014-11-22 09:51 pm EST,0.00,none,42.8,30.23
2014-11-22 10:51 pm EST,0.00,none,42.8,30.23
2014-11-22 11:51 pm EST,0.00,none,44.6,30.22
2014-11-23 12:51 am EST,0.00,none,44.6,30.2
2014-11-23 01:51 am EST,0.00,none,44.6,30.2
2014-11-23 02:51 am EST,0.00,none,44.6,30.19
2014-11-23 03:51 am EST,0.00,none,44.6,30.19
2014-11-23 04:51 am EST,0.00,none,44.6,30.2
2014-11-23 05:51 am EST,0.00,none,42.8,30.21
2014-11-23 06:51 am EST,0.00,none,44.6,30.21
2014-11-23 07:51 am EST,0.00,none,44.6,30.23
2014-11-23 08:51 am EST,0.00,none,44.6,30.23
2014-11-23 09:51 am EST,0.00,none,46.4,30.23
2014-11-23 10:51 am EST,0.00,none,48.2,30.2
2014-11-23 11:51 am EST,0.00,none,51.8,30.17
2014-11-23 12:51 pm EST,0.00,none,55.4,30.16
2014-11-23 01:51 pm EST,0.00,none,55.4,30.16
2014-11-23 02:51 pm EST,0.00,none,55.4,30.16
2014-11-23 03:51 pm EST,0.00,none,55.4,30.15
2014-11-23 04:51 pm EST,0.00,none,51.8,30.15
2014-11-23 05:51 pm EST,0.00,none,51.8,30.15
2014-11-23 06:51 pm EST,0.00,none,51.8,30.15
2014-11-23 07:51 pm EST,0.00,none,53.6,30.13
2014-11-23 08:51 pm EST,0.00,none,53.6,30.11
2014-11-23 09:51 pm EST,0.00,none,53.6,30.09
2014-11-23 10:51 pm EST,0.00,none,53.6,30.05
2014-11-23 11:51 pm EST,0.00,none,53.6,30.02
2014-11-24 12:03 am EST,0.00,none,53.6,30.01
2014-11-24 12:47 am EST,0.00,light rain,53.6,29.97
2014-11-24 12:51 am EST,0.01,light rain,53.6,29.96
2014-11-24 01:12 am EST,0.00,mist,53.6,29.95
2014-11-24 01:28 am EST,0.01,light rain,53.6,29.94
2014-11-24 01:46 am EST,0.02,mist,53.6,29.92
2014-11-24 01:51 am EST,0.02,mist,53.6,29.92
2014-11-24 01:59 am EST,0.00,light rain,53.6,29.91
2014-11-24 02:09 am EST,0.01,light rain,53.6,29.9
2014-11-24 02:47 am EST,0.15,rain,55.4,29.87
2014-11-24 02:51 am EST,0.16,rain,57.2,29.86
2014-11-24 03:29 am EST,0.14,rain,57.2,29.81
2014-11-24 03:40 am EST,0.18,rain,59.0,29.8
2014-11-24 03:51 am EST,0.23,rain,59.0,29.8
2014-11-24 04:20 am EST,0.17,rain,60.8,29.78
2014-11-24 04:32 am EST,0.19,light rain,60.8,29.76
2014-11-24 04:51 am EST,0.21,light rain,60.8,29.76
2014-11-24 05:51 am EST,0.03,light rain,60.8,29.73
2014-11-24 06:51 am EST,0.02,none,60.8,29.74
2014-11-24 07:51 am EST,0.01,none,60.8,29.71
2014-11-24 08:51 am EST,0.01,none,62.6,29.72
2014-11-24 09:01 am EST,0.00,none,62.6,29.71
2014-11-24 09:51 am EST,0.00,none,62.6,29.71
2014-11-24 10:24 am EST,0.00,none,64.4,29.7
2014-11-24 10:51 am EST,0.00,none,64.4,29.68
2014-11-24 11:51 am EST,0.00,none,66.2,29.65
2014-11-24 12:11 pm EST,0.00,none,66.2,29.64
2014-11-24 12:24 pm EST,0.00,none,68.0,29.64
2014-11-24 12:51 pm EST,0.00,none,68.0,29.63
2014-11-24 01:51 pm EST,0.00,none,69.8,29.6
2014-11-24 02:51 pm EST,0.00,none,64.4,29.6
2014-11-24 03:51 pm EST,0.00,none,66.2,29.61
2014-11-24 04:51 pm EST,0.00,none,66.2,29.65
2014-11-24 05:51 pm EST,0.00,none,66.2,29.68
2014-11-24 06:51 pm EST,0.00,none,66.2,29.7
2014-11-24 07:51 pm EST,0.00,none,64.4,29.71
2014-11-24 08:51 pm EST,0.00,none,64.4,29.73
2014-11-24 09:51 pm EST,0.00,none,66.2,29.75
2014-11-24 10:51 pm EST,0.00,none,66.2,29.76
2014-11-24 11:51 pm EST,0.00,none,66.2,29.76
2014-11-25 12:51 am EST,0.00,none,66.2,29.77
2014-11-25 01:51 am EST,0.00,none,66.2,29.77
2014-11-25 02:51 am EST,0.00,none,66.2,29.8
2014-11-25 03:51 am EST,0.00,none,64.4,29.82
2014-11-25 04:51 am EST,0.00,none,64.4,29.86
2014-11-25 05:51 am EST,0.00,none,62.6,29.89
2014-11-25 06:51 am EST,0.00,none,60.8,29.92
2014-11-25 07:51 am EST,0.00,none,59.0,29.96
2014-11-25 08:51 am EST,0.00,none,57.2,29.98
2014-11-25 09:51 am EST,0.00,none,57.2,30.02
2014-11-25 10:51 am EST,0.00,none,55.4,30.03
2014-11-25 11:51 am EST,0.00,none,55.4,30.01
2014-11-25 12:51 pm EST,0.00,none,55.4,30.01
2014-11-25 01:51 pm EST,0.00,none,53.6,30.01
2014-11-25 02:51 pm EST,0.00,none,53.6,30.01
2014-11-25 03:51 pm EST,0.00,none,53.6,30.03
2014-11-25 04:51 pm EST,0.00,none,53.6,30.05
2014-11-25 05:51 pm EST,0.00,none,53.6,30.06
2014-11-25 06:51 pm EST,0.00,none,51.8,30.08
2014-11-25 07:51 pm EST,0.00,none,51.8,30.11
2014-11-25 08:51 pm EST,0.00,none,51.8,30.14
2014-11-25 09:51 pm EST,0.00,none,51.8,30.15
2014-11-25 10:51 pm EST,0.00,none,51.8,30.18
2014-11-25 11:51 pm EST,0.00,none,51.8,30.18
2014-11-26 12:51 am EST,0.00,none,51.8,30.17
2014-11-26 01:51 am EST,0.00,none,51.8,30.19
2014-11-26 02:51 am EST,0.00,none,50.0,30.22
2014-11-26 03:51 am EST,0.00,none,50.0,30.19
2014-11-26 04:51 am EST,0.00,none,48.2,30.14
2014-11-26 05:51 am EST,0.00,none,46.4,30.13
2014-11-26 06:51 am EST,0.01,light rain,42.8,30.17
2014-11-26 07:51 am EST,0.08,rain,39.2,30.18
2014-11-26 08:04 am EST,0.02,light rain,39.2,30.16
2014-11-26 08:35 am EST,0.08,light rain,39.2,30.13
2014-11-26 08:51 am EST,0.10,rain,37.4,30.12
2014-11-26 09:04 am EST,0.03,rain,37.4,30.14
2014-11-26 09:27 am EST,0.09,light rain,37.4,30.15
2014-11-26 09:47 am EST,0.14,light rain,35.6,30.15
2014-11-26 09:51 am EST,0.14,rain,35.6,30.14
2014-11-26 10:51 am EST,0.11,light snow,35.6,30.13
2014-11-26 11:01 am EST,0.02,light snow,33.8,30.11
2014-11-26 11:22 am EST,0.07,light snow,33.8,30.07
2014-11-26 11:51 am EST,0.12,rain,33.8,30.04
2014-11-26 12:51 pm EST,0.14,light snow,35.6,30.04
2014-11-26 01:51 pm EST,0.13,light snow,33.8,29.95
2014-11-26 02:21 pm EST,0.06,light rain,35.6,29.94
2014-11-26 02:37 pm EST,0.09,rain,35.6,29.9
2014-11-26 02:47 pm EST,0.11,light rain,35.6,29.88
2014-11-26 02:51 pm EST,0.11,light rain,35.6,29.87
2014-11-26 03:21 pm EST,0.02,rain,35.6,29.88
2014-11-26 03:36 pm EST,0.05,light rain,35.6,29.86
2014-11-26 03:51 pm EST,0.06,light rain,35.6,29.85
2014-11-26 04:13 pm EST,0.03,light rain,35.6,29.82
2014-11-26 04:51 pm EST,0.05,unknown precip,37.4,29.82
2014-11-26 05:48 pm EST,0.05,light rain,35.6,29.81
2014-11-26 05:51 pm EST,0.05,light rain,35.6,29.81
2014-11-26 06:01 pm EST,0.01,light rain,35.6,29.82
2014-11-26 06:51 pm EST,0.03,mist,35.6,29.8
2014-11-26 07:51 pm EST,0.04,light rain,35.6,29.82
2014-11-26 08:51 pm EST,0.03,unknown precip,35.6,29.82
2014-11-26 09:51 pm EST,0.03,light snow,35.6,29.82
2014-11-26 10:49 pm EST,0.01,none,35.6,29.83
2014-11-26 10:51 pm EST,0.01,none,35.6,29.83
2014-11-26 11:49 pm EST,0.00,none,35.6,29.85
2014-11-26 11:51 pm EST,0.00,none,35.6,29.85
2014-11-27 12:15 am EST,0.00,none,35.6,29.87
2014-11-27 12:37 am EST,0.00,none,35.6,29.87
2014-11-27 12:51 am EST,0.00,none,35.6,29.87
2014-11-27 01:51 am EST,0.00,none,35.6,29.9
2014-11-27 02:51 am EST,0.00,none,35.6,29.92
2014-11-27 03:51 am EST,0.00,none,35.6,29.94
2014-11-27 04:51 am EST,0.00,none,35.6,29.96
2014-11-27 05:35 am EST,0.00,none,35.6,29.96
2014-11-27 05:51 am EST,0.00,none,35.6,29.97
2014-11-27 06:11 am EST,0.00,none,35.6,29.97
2014-11-27 06:19 am EST,0.00,none,35.6,29.97
2014-11-27 06:51 am EST,0.00,none,37.4,29.98
2014-11-27 07:36 am EST,0.00,none,37.4,29.99
2014-11-27 07:51 am EST,0.00,none,37.4,29.99
2014-11-27 08:04 am EST,0.00,none,37.4,30
2014-11-27 08:51 am EST,0.00,none,37.4,30.01
2014-11-27 09:36 am EST,0.00,none,37.4,30.02
2014-11-27 09:51 am EST,0.00,none,35.6,30.02
2014-11-27 10:02 am EST,0.00,none,35.6,30.03
2014-11-27 10:10 am EST,0.00,none,37.4,30.03
2014-11-27 10:22 am EST,0.00,none,35.6,30.03
2014-11-27 10:51 am EST,0.00,light snow,35.6,30.02
2014-11-27 10:59 am EST,0.00,light snow,35.6,30.02
2014-11-27 11:19 am EST,0.01,light snow,35.6,30.02
2014-11-27 11:30 am EST,0.01,light snow,35.6,30.02
2014-11-27 11:41 am EST,0.01,light snow,35.6,30.01
2014-11-27 11:51 am EST,0.02,light snow,35.6,30.01
2014-11-27 12:05 pm EST,0.00,light snow,35.6,30.01
2014-11-27 12:51 pm EST,0.00,none,37.4,30
2014-11-27 01:01 pm EST,0.00,none,35.6,30
2014-11-27 01:51 pm EST,0.00,none,37.4,30
2014-11-27 02:12 pm EST,0.00,none,37.4,30
2014-11-27 02:41 pm EST,0.00,none,37.4,30
2014-11-27 02:51 pm EST,0.00,none,37.4,30
2014-11-27 03:00 pm EST,0.00,none,37.4,30.01
2014-11-27 03:51 pm EST,0.00,none,37.4,30.01
2014-11-27 04:51 pm EST,0.00,none,37.4,30.03
2014-11-27 05:51 pm EST,0.00,none,37.4,30.04
2014-11-27 06:05 pm EST,0.00,none,37.4,30.05
2014-11-27 06:51 pm EST,0.00,none,37.4,30.05
2014-11-27 07:51 pm EST,0.00,none,37.4,30.06
2014-11-27 08:51 pm EST,0.00,none,35.6,30.07
2014-11-27 09:51 pm EST,0.00,none,35.6,30.07
2014-11-27 10:51 pm EST,0.00,none,35.6,30.08
2014-11-27 11:51 pm EST,0.00,none,33.8,30.07
2014-11-28 12:51 am EST,0.00,none,33.8,30.08
2014-11-28 01:51 am EST,0.00,none,32.0,30.1
2014-11-28 02:51 am EST,0.00,none,32.0,30.1
2014-11-28 03:51 am EST,0.00,none,30.2,30.1
2014-11-28 04:51 am EST,0.00,none,30.2,30.11
2014-11-28 05:51 am EST,0.00,none,30.2,30.12
2014-11-28 06:51 am EST,0.00,none,30.2,30.15
2014-11-28 07:51 am EST,0.00,none,32.0,30.16
2014-11-28 08:51 am EST,0.00,none,33.8,30.19
2014-11-28 09:51 am EST,0.00,none,33.8,30.2
2014-11-28 10:51 am EST,0.00,none,35.6,30.2
2014-11-28 11:51 am EST,0.00,none,35.6,30.18
2014-11-28 12:51 pm EST,0.00,none,35.6,30.17
2014-11-28 01:51 pm EST,0.00,none,35.6,30.18
2014-11-28 02:51 pm EST,0.00,none,35.6,30.19
2014-11-28 03:51 pm EST,0.00,none,33.8,30.21
2014-11-28 04:51 pm EST,0.00,none,32.0,30.23
2014-11-28 05:51 pm EST,0.00,none,30.2,30.25
2014-11-28 06:51 pm EST,0.00,none,30.2,30.26
2014-11-28 07:51 pm EST,0.00,none,30.2,30.27
2014-11-28 08:51 pm EST,0.00,none,30.2,30.28
2014-11-28 09:51 pm EST,0.00,none,30.2,30.28
2014-11-28 10:51 pm EST,0.00,none,28.4,30.29
2014-11-28 11:51 pm EST,0.00,none,28.4,30.28
2014-11-29 12:51 am EST,0.00,none,28.4,30.3
2014-11-29 01:51 am EST,0.00,none,28.4,30.32
2014-11-29 02:51 am EST,0.00,none,28.4,30.33
2014-11-29 03:51 am EST,0.00,none,28.4,30.32
2014-11-29 04:51 am EST,0.00,none,28.4,30.32
2014-11-29 05:51 am EST,0.00,none,28.4,30.34
2014-11-29 06:51 am EST,0.00,none,28.4,30.35
2014-11-29 07:51 am EST,0.00,none,28.4,30.37
2014-11-29 08:51 am EST,0.00,none,30.2,30.37
2014-11-29 09:51 am EST,0.00,none,32.0,30.38
2014-11-29 10:51 am EST,0.00,none,33.8,30.37
2014-11-29 11:51 am EST,0.00,none,33.8,30.35
2014-11-29 12:51 pm EST,0.00,none,35.6,30.33
2014-11-29 01:51 pm EST,0.00,none,35.6,30.32
2014-11-29 02:51 pm EST,0.00,none,35.6,30.32
2014-11-29 03:51 pm EST,0.00,none,35.6,30.32
2014-11-29 04:51 pm EST,0.00,none,35.6,30.31
2014-11-29 05:51 pm EST,0.00,none,35.6,30.31
2014-11-29 06:51 pm EST,0.00,none,37.4,30.31
2014-11-29 07:51 pm EST,0.00,none,37.4,30.29
2014-11-29 08:51 pm EST,0.00,none,39.2,30.29
2014-11-29 09:51 pm EST,0.00,none,42.8,30.27
2014-11-29 10:51 pm EST,0.00,none,44.6,30.25
2014-11-29 11:51 pm EST,0.00,none,44.6,30.24
2014-11-30 12:51 am EST,0.00,none,44.6,30.22
2014-11-30 01:51 am EST,0.00,none,44.6,30.22
2014-11-30 02:51 am EST,0.00,none,46.4,30.21
2014-11-30 03:51 am EST,0.00,none,46.4,30.2
2014-11-30 04:51 am EST,0.00,none,46.4,30.19
2014-11-30 05:51 am EST,0.00,none,46.4,30.19
2014-11-30 06:51 am EST,0.00,none,46.4,30.19
